taskQuestion,correctAnswer,list,condition,sentence,trigger,trigger224,trigger225,trigger226,trigger227,trigger228,trigger229,trigger230,trigger231,word_trigger,trigger224w,trigger225w,trigger226w,trigger227w,trigger228w,trigger229w,trigger230w,trigger231w
工具是不合适的吗？,7,2,BVA.30,每个 木匠 做工 的时候 都 说 自己 用了 合适的 工具。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,thehell.45,杰克 想知道 那个 化学的 博士 到底 退了 什么 给 网店的 专员。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,condition4.105,那个 技师 修脚 的时候 说 理发师傅 听了 劲爆的 八卦。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,congruent.60,他们 用 太阳能 加热了 壁炉。,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,2,BVA.90,每个 律师 出庭 的时候 都 说 自己 做了 充分的 准备。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
高管炒股吗？,9,2,condition4.45,那个 高管 炒股 的时候 说 理财顾问 买了 最好的 股票。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.45,路上 看见 黑猫 会 带来 拖拉机。,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
,,2,RA.15,那个 作家 出书 的时候 说 自己 用了 精致的 钢笔。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
佛像是搞笑的吗？,7,2,condition3.60,每个 僧侣 祷告 的时候 都 说 寺院住持 拜了 庄严的 佛像。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,insitu.30,贝尔 想知道 那个 面包的 师傅 买了 什么 给 警局的 侦探。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,incongruent.44,我 一般 不 抽 篮球。,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,2,yesno.59,帕特 想知道 那个 片场的 制片 分了 那袋 糖果 给 会场的 翻译 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,RA.74,那个 销售 买菜 的时候 说 自己 讲了 优惠的 价格。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,insitu.29,汪姨 想知道 那个 酒店的 前台 丢了 什么 给 汽车的 技师。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
医生说自己做了反复的测试吗？,9,2,BVA.29,每个 医生 看病 的时候 都 说 自己 做了 反复的 测试。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,congruent.59,野餐 被 大雨 打断了。,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,RA.14,那个 指挥 演出 的时候 说 自己 听了 动听的 音乐。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,thehell.44,雷纳 想知道 那个 别墅的 管家 到底 带了 什么 给 中学的 外教。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
凯伦喝的是汽水吗？,7,2,incongruent.14,凯伦 喝了 一罐 香水。,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,condition3.119,每个 边检 敲章 的时候 都 说 海关官员 问了 相关的 问题。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,insitu.74,小吴 想知道 那个 寺庙的 大师 读了 什么 给 中学的 学生。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
编辑说新闻记者读的是完美的稿件吗？,7,2,condition4.44,那个 编辑 改稿 的时候 说 新闻记者 读了 糟糕的 稿件。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,yesno.14,凯文 想知道 那个 乐园的 导游 讲了 那段 历史 给 鬼屋的 游客 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
院长卸任了吗？,9,2,condition3.59,每个 院长 卸任 的时候 都 说 公关部长 做了 大胆的 改革。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,thehell.89,老赵 想知道 那个 游艇的 船长 到底 丢了 什么 给 海里的 动物。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,BVA.89,每个 国王 加冕 的时候 都 说 自己 戴了 华美的 王冠。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,congruent.29,他们 在农场里 养 猪。,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,condition4.104,那个 政客 选举 的时候 说 政府部门 有了 远大的 计划。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,condition3.58,每个 官员 请客 的时候 都 说 行政总裁 点了 多汁的 牛排。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,incongruent.43,他 新鞋子的 大小 不潇洒。,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
保姆说自己没有说问候吗？,7,2,BVA.28,每个 保姆 打扫 的时候 都 说 自己 说了 大量的 问候。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,thehell.43,米娅 想知道 那个 电影的 编剧 到底 寄了 什么 给 剧院的 舞者。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,RA.13,那个 导游 带团 的时候 说 自己 看了 未来的 天气。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,condition3.118,每个 队医 巡视 的时候 都 说 跟队护士 带了 干净的 纱布。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,BVA.88,每个 新娘 结婚 的时候 都 说 自己 穿了 美丽的 婚纱。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,insitu.28,小梁 想知道 那个 公园的 保洁 捐了 什么 给 乡村的 学生。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
小男孩喜欢踢足球吗？,9,2,congruent.28,小男孩 喜欢 踢 足球。,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,thehell.88,卡尔 想知道 那个 剧场的 观众 到底 捐了 什么 给 广州的 孤儿。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,RA.73,那个 大师 开班 的时候 说 自己 收了 好学的 学生。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,yesno.58,马克 想知道 那个 视频的 剪辑 读了 那篇 新闻 给 网站的 美工 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,condition4.43,那个 博士 读书 的时候 说 指导老师 找了 大量的 文献。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
杰克点了泰国菜吗？,7,2,incongruent.13,杰克 在餐厅 点了 一份 汉堡 和 一份 电脑。,24,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,insitu.73,老郭 想知道 那个 酒厂的 厂长 还了 什么 给 楼房的 销售。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,congruent.58,今年的 冬天 十分的 寒冷。,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
餐厅有店员吗？,9,2,yesno.13,凯恩 想知道 那个 餐厅的 店员 端了 那盘 牛排 给 老板的 客人 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,condition4.103,那个 模特 走秀 的时候 说 封面女郎 穿了 飘逸的 裙子。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
营销总监给的是最高的价格吗？,7,2,condition3.57,每个 导购 推销 的时候 都 说 营销总监 给了 最低的 价格。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,incongruent.12,我 点了 火腿 和 芝士 和 冥王星。,23,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1
,,2,RA.72,那个 摊贩 摆摊 的时候 说 自己 定了 合理的 价格。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,congruent.57,那个 运动员 跑了 两公里。,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,condition4.42,那个 管家 服务 的时候 说 礼宾人员 做了 详尽的 准备。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
医院有护士吗？,9,2,yesno.12,老许 想知道 那个 医院的 护士 送了 那束 鲜花 给 牙科的 病人 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,BVA.27,每个 酒保 调酒 的时候 都 说 自己 切了 新鲜的 柠檬。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.42,他 寄出了 没有 邮票 的 水瓶。,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
,,2,thehell.87,塞斯 想知道 那个 温泉的 前台 到底 发了 什么 给 日本的 僧侣。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,BVA.87,每个 犯人 入狱 的时候 都 说 自己 犯了 严重的 错误。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,insitu.27,阿贝 想知道 那个 机场的 警卫 退了 什么 给 银行的 职员。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,condition3.117,每个 矿工 干活 的时候 都 说 包工头子 戴了 防毒的 面具。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,insitu.72,乔治 想知道 那个 成都的 教练 讲了 什么 给 遗迹的 专家。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,RA.12,那个 摄影 拍摄 的时候 说 自己 装了 耐用的 电池。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,yesno.57,布朗 想知道 那个 工程的 质检 还了 那副 眼镜 给 公交的 司机 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
那艘船开往了已知的远方吗？,7,2,congruent.27,那艘船 开往了 未知的 远方。,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,2,condition4.102,那个 诗人 创作 的时候 说 梦中情人 吃了 可口的 点心。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
军队有长官吗？,9,2,thehell.42,赛琳 想知道 那个 快递的 司机 到底 赔了 什么 给 军队的 长官。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
船员的军舰的船员吗？,7,2,thehell.41,佩吉 想知道 那个 邮轮的 船员 到底 赔了 什么 给 协会的 会长。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,condition3.116,每个 掌门 练功 的时候 都 说 首席弟子 吃了 蓝色的 仙丹。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,congruent.26,小黄 穿了 一件 深色的 裙子。,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,2,condition4.101,那个 舞者 跳舞 的时候 说 舞蹈队长 穿了 合脚的 舞鞋。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,yesno.56,菲比 想知道 那个 播客的 声优 讲了 那则 寓言 给 城堡的 守卫 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,RA.71,那个 船长 指挥 的时候 说 自己 下了 清晰的 命令。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,congruent.56,牛群 在 泥地里 走路。,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
篮球队员穿了轻便的衣服吗？,9,2,condition3.56,每个 球童 捡球 的时候 都 说 篮球队员 穿了 轻便的 衣服。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,incongruent.41,他 解开了 脖子上的 字典。,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,BVA.86,每个 歌手 演出 的时候 都 说 自己 喝了 温热的 白水。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,yesno.11,小沈 想知道 那个 书店的 导购 借了 那把 雨伞 给 小说的 读者 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,incongruent.11,我 喜欢 咖啡 配 火箭筒。,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,2,thehell.86,裘德 想知道 那个 公路的 警察 到底 教了 什么 给 牙医的 助理。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
电工说自己做了很多的工作吗？,9,2,BVA.26,每个 电工 回家 的时候 都 说 自己 做了 很多的 工作。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,insitu.71,玛丽 想知道 那个 上海的 会长 端了 什么 给 大学的 教授。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
编剧说的是化学家用了好用的键盘吗？,7,2,condition4.41,那个 编剧 打字 的时候 说 历史学家 用了 好用的 键盘。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,insitu.26,杰瑞 想知道 那个 餐馆的 厨师 教了 什么 给 医院的 护士。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,RA.11,那个 记者 采访 的时候 说 自己 提了 到位的 问题。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
讲义是简陋的吗？,7,2,RA.10,那个 老师 备课 的时候 说 自己 写了 详尽的 讲义。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.10,我 把 我的 名字 加到了 火星上。,23,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1
,,2,condition3.115,每个 探员 办案 的时候 都 说 主管部门 写了 详实的 报告。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
花店有店员吗？,9,2,insitu.25,吉米 想知道 那个 花店的 店员 寄了 什么 给 学校的 老师。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,congruent.55,那场 讲座 持续了 一个小时。,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,RA.70,那个 警察 巡逻 的时候 说 自己 吃了 简单的 晚饭。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,congruent.25,小提琴家 演奏了 神圣的 歌曲。,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,condition4.40,那个 船员 登船 的时候 说 跟队记者 吃了 白色的 药片。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,thehell.40,帕克 想知道 那个 超市的 店长 到底 订了 什么 给 小学的 导员。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
企业顾问记的是菜单吗？,7,2,condition3.55,每个 翻译 工作 的时候 都 说 企业顾问 记了 满满的 笔记。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,insitu.70,约翰 想知道 那个 苏州的 艾比 送了 什么 给 超市的 商人。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,BVA.25,每个 机长 起飞 的时候 都 说 自己 戴了 炫酷的 墨镜。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,yesno.55,凯伦 想知道 那个 乐队的 指挥 端了 那张 图纸 给 剧场的 保安 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,condition4.100,那个 保洁 打扫 的时候 说 隔壁大妈 洗了 红色的 抹布。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
汤姆有孩子吗？,9,2,yesno.10,雪莉 想知道 那个 家庭的 邻居 喂了 那袋 水果 给 汤姆的 孩子 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,incongruent.40,他 从 糖果店 买了 母牛。,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,2,thehell.85,凯特 想知道 那个 礼物的 主人 到底 退了 什么 给 法国的 学生。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,BVA.85,每个 裁缝 缝纫 的时候 都 说 自己 用了 传统的 方法。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,BVA.24,每个 侦探 开车 的时候 都 说 自己 用了 强劲的 引擎。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,congruent.24,那个 妈妈 喂了 新出生的 小孩。,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,2,insitu.69,诺亚 想知道 那个 机房的 老师 借了 什么 给 花店的 实习。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
书籍是精美的吗？,9,2,BVA.84,每个 牧师 传教 的时候 都 说 自己 带了 精美的 书籍。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,thehell.84,露丝 想知道 那个 包厢的 富豪 到底 带了 什么 给 美国的 客户。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
敌人是无关紧要的吗？,7,2,condition4.39,那个 玩家 体验 的时候 说 游戏角色 杀了 重要的 敌人。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,yesno.54,露娜 想知道 那个 公司的 实习 送了 那个 画框 给 婚礼的 司仪 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,incongruent.09,他 给 家里 买了 一块 城堡。,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
商场有销售吗？,9,2,yesno.09,米奇 想知道 那个 商场的 销售 卖了 那只 包包 给 玛丽的 邻居 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,RA.69,那个 观众 入场 的时候 说 自己 读了 冗长的 须知。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,condition3.114,每个 教官 训练 的时候 都 说 部队新兵 吃了 不少的 苦头。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,thehell.39,黛西 想知道 那个 珠宝的 商人 到底 留了 什么 给 摄影的 导师。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,RA.09,那个 画家 作画 的时候 说 自己 挑了 好用的 颜料。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.39,弗雷德 把 鸡蛋 放上了 水果。,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,2,condition3.54,每个 厂长 上任 的时候 都 说 煤矿工人 听了 中肯的 建议。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,congruent.54,那个 粗心的 吸烟者 在森林里 造成了 一场 大火。,7,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
药师是花店的药师吗？,7,2,insitu.24,王五 想知道 那个 药店的 药师 配了 什么 给 院长的 病人。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,condition4.99,那个 网管 上网 的时候 说 电脑黑客 设了 安全的 密码。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,thehell.83,凯文 想知道 那个 宾馆的 前台 到底 寄了 什么 给 港口的 海关。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
学生调皮吗？,9,2,condition3.53,每个 宿管 巡逻 的时候 都 说 教导主任 抓了 调皮的 学生。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,yesno.53,瑞秋 想知道 那个 军队的 士兵 借了 那把 扳手 给 航母的 水手 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,BVA.23,每个 前台 面试 的时候 都 说 自己 涂了 亮眼的 口红。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
肥料让土地变得贫瘠吗？,7,2,congruent.23,肥料 让 土地 变得 肥沃。,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,2,insitu.68,珍妮 想知道 那个 冰场的 游客 喂了 什么 给 汪远的 小狗。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,condition4.38,那个 助理 展示 的时候 说 文案策划 讲了 生动的 故事。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,congruent.53,那艘船 轻松的 穿过了 桥洞。,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,condition3.113,每个 法务 谈判 的时候 都 说 我方客户 给了 最高的 报价。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,incongruent.38,父亲 用 刀 杀了 一只 梨。,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
电视有主持人吗？,9,2,thehell.38,乔伊 想知道 那个 游戏的 玩家 到底 拿了 什么 给 电视的 主持。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,BVA.83,每个 护士 学习 的时候 都 说 自己 背了 全部的 条例。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,yesno.08,麦克 想知道 那个 教授的 朋友 买了 那套 漫画 给 教授的 儿子 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,RA.68,那个 邻居 出门 的时候 说 自己 看了 空荡的 信箱。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.08,哈尔 给 她 写了 一封 喷泉。,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
,,2,insitu.23,李四 想知道 那个 队伍的 教练 发了 什么 给 红队的 队员。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,condition4.98,那个 小孩 玩耍 的时候 说 邻居哥哥 滑了 很高的 滑梯。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
手套漏风吗？,7,2,RA.08,那个 司机 出车 的时候 说 自己 织了 保暖的 手套。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
主角是电视剧的主角吗？,7,2,yesno.07,鲍勃 想知道 那个 电影的 主角 丢了 那只 玩偶 给 女主的 粉丝 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,condition4.37,那个 实习 离职 的时候 说 行政专员 写了 真诚的 信件。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,congruent.52,卫生间 的 水龙头 坏了。,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,condition3.112,每个 鞋匠 制鞋 的时候 都 说 皮衣工匠 用了 高级的 皮革。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
工地有工人吗？,9,2,insitu.22,张三 想知道 那个 工地的 工人 留了 什么 给 老婆的 工头。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,BVA.82,每个 导师 授课 的时候 都 说 自己 写了 细致的 教案。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.07,艾米莉 把 麦片 倒在了 天上。,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,2,condition4.97,那个 乘客 出行 的时候 说 地铁司机 戴了 崭新的 口罩。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,thehell.82,凯恩 想知道 那个 菜场的 摊贩 到底 配了 什么 给 球场的 球童。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.37,每周一 园丁 都 会 打扫 鸡排。,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
导演说自己选了错误的明星吗？,7,2,BVA.22,每个 导演 演出 的时候 都 说 自己 选了 正确的 明星。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
