taskQuestion,correctAnswer,list,condition,sentence,trigger,trigger224,trigger225,trigger226,trigger227,trigger228,trigger229,trigger230,trigger231,word_trigger,trigger224w,trigger225w,trigger226w,trigger227w,trigger228w,trigger229w,trigger230w,trigger231w
هي الست بتنشر الاسرار؟,9,2,yn.82,هو كانت الست الرغايه بتقول الاسرار في عزومة العيلة؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,BA.60,لما هو كان في المصنع النجار عمل ترابيزة.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,cleft.37,مين الي كانت الشاعرة الحساسة بتوصفه في الديوان المشهور؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,BVA.29,كل رسامة مبهرة بتنظف نفسها بعد الرسم.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,BA.30,لما هي كان في المشغل الخياطة جهز الفستان.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,congruent.60,بيسخنو البسين بالطاقة الشمسية.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
هي الممثلة الصوتية بتسمع صحبها؟,7,2,RA.15,الممثلة الصوتية بتسمع نفسها في الافلام.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.30,امبارح هما جديفو المركب في المكنة.,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
,,2,BVA.59,كل كاتب محبوب بيتحدى نفسه عشان يتحسن.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,cleft.25,ايه الي كانت المريضة الجعانة بتاكله عشان تتحسن حلتها؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
هو الراهبة كلمت البابا في الكنيسة؟,9,2,Control.15,لما أنا كنت في الكنيسة الراهبة كلمت البابا.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,NP.44,كل ممثلة مخلصة بتغير الشخصيه عشان الدور.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,yn.90,هو كان المراهق الشيطان بيضرب الكلاب في شارع الحي؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,Control.14,لما أنا كنت في الورشة الرسامة نقدت الفنان.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,RA.14,الممرضة المبتدئة بتتحدى نفسها في الشغل.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هو المدرب مرن السباحين؟,7,2,BA.59,لما هو كان في الجيم المدرب مرن المتسابقين.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.29,هما ربو الخنازير في احلمهم.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,2,yn.80,هو كان التاجر النصاب يبيع فواكه في سوق الخضار؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,NP.74,كل ممرض منتبه بينظف المريض بين الشفتات.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,BA.29,لما هو كان في الاستوديو المذيعة قدمة النشرة.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,in-situ.56,هو كان المدير القاسي بيطرد مين في اجتماع الشغل؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,RA.89,المبتدئ المهتم بيغير نفسه عشان التطور.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هي الخياطة بتطرز حاجة لالعروسة؟,9,2,cleft.22,ايه الي كانت الخياطة الشاترة بطرزه عشان العروسة الجميلة؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,Control.44,لما أنا كنت علي المركب القبطان شجع الطقم.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,congruent.44,أنا عموما بدخن سجاير المنثول.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,2,cleft.36,مين الي كانت الصحفية العنيدة بتعارضة في المقال النهاردة؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
هي المحامية بتطور العملاء عشان الانترفيو؟,7,2,NP.43,كل محامية شغوفه بتطور العملاء عشان القضايا.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,in-situ.59,هو كانت المستشارة المتسامحة بتشرح ايه في أوضة الاجتماعات؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,BVA.28,كل طفلة صغيرة بتأكل نفسها عشان تتعلم.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,yn.89,هو كانت العميلة المزعجة بتهزء الموظف على الخط الاساسي؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
هو كارما حلمت و هي نيمة؟,9,2,incongruent.14,كارما صحت بعد حلم بيزغزغ.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,2,BVA.58,كل ولد صغير بيرسم نفسه في الرسمة.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,congruent.59,الجنينة اتدمرت بسبب المطر.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,incongruent.28,الولد الصغير شاط العربية.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
هي المدرسة بترتب نفسها قبل الحصص؟,9,2,BVA.27,كل مدرسة مجتهدة بترتب نفسها قبل الحصص.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,cleft.35,مين الي كانت البنت المتأخرة مستنياه عشان يجهز؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,BA.28,لما هي كانت في القاعة المنظمة جهزت الزينة.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,RA.88,الشيف المحترف بيطور نفسه في المطعم.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هو كان الرسام بيرسم علي الحطان؟,9,2,yn.79,هو كان الرسام المحترف بيرسم لوحة علي الحطان القديمة؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,in-situ.55,هو كان السواق المشتت خبط مين في الباركنج الزحمة؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,Control.13,لما أنا كنت في البيت الداية ساعدت الام.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,RA.13,الرسامة المعروفة بترسم نفسها عشان تتشهر.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,cleft.20,ايه الي كان الطباخ المهمل عمله عشان يتؤف فجأه؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
هو النجار مرن ابنه؟,7,2,Control.43,لما أنا كنت في الورشة النجار مرن المساعد.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,congruent.43,جزمتها الجديدة مقاسها غلط.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,NP.73,كل مبرمج محترف بيدرب الطلاب على البروجرام.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,in-situ.58,هو كان الولد الخايف سامع ايه في البيت المسكون؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,congruent.58,الشتا كان قاسي اوي السنادي.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,2,yn.88,هو كان العجوز الطيب بيساعد العيال في السوبرماركت القريب؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,BVA.57,كل مجرم مسجون بيحاسب نفسه على الحبسة.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.13,مصطفى طلب همبرغر و ورق.,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
هو الرياضة بتشجع الفريق التاني؟,7,2,NP.42,كل رياضة حريفة بتشجع الحكام عشان تكسب.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,BA.58,لما هو كان في السجن الحارس مسك الهربنين.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,cleft.19,ايه الي كان المخرج الفرنسي بيعرضه في المختمع العربي؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,BA.57,لما هو كان في المؤتمر السفير القى كلمة.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هو المغنية ريحة الحفلة؟,9,2,BVA.26,كل مغنية مشهوره بتهيء نفسها قبل الحفلة.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,in-situ.53,هو كانت البنت الجعانة مستنية مين في المطعم الهندي؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.12,أنا طلبة ساندوتش جبنة بالفرقة.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,2,BVA.56,كل رياضي متحمس بيعاين نفسه بعد المباراة.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
هو الجواب معلهوش ختم؟,7,2,congruent.42,هو بعت الجواب من غير ختم.,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
,,2,yn.87,هو كان الشاعر المعروف بيغازل المعجبين في المهرجان الصيفي؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,Control.42,لما أنا كنت في المكتب المحامي جاب المتهم.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,cleft.34,مين الي كانت الموظفة الشقيانة بتساعده في المشروع المتأخر؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
هي المربية مسؤولة؟,9,2,NP.41,كل مربية مسؤوله بتحمل الاهل عشان الولاد.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,Control.12,لما أنا كنت في الصالون الكوافيرة ظبطت الزبونة.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,in-situ.54,هو كان الطالب المشغول بيحل ايه في قاعة المدرسة؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.27,المركب اختفت في الشبورة الناعمة.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,2,RA.87,الممثل المغرور بيمدح نفسه بعد العرض.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هو المصور بيصور اللوح؟,7,2,yn.78,هو كان المصور الفنان بيصور الممثلين علي مسرح القديم؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,BA.27,لما هي كانت في المكتب المترجمة ترجمة الوثائق.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,NP.72,كل ممثل متحمس بيحفز المدرب قبل المسرحيه.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,congruent.57,جرا الرياضي اخر ربع كيلومتر.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,2,RA.12,الأم القلوقة بتحاسب نفسها علي الحوادث.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,congruent.56,الخنزير نام في الطينة.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,NP.71,كل مجرم جريئ بيهيئ العصابة قبل الجريمة.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
هي الام بتطبخ في المطبخ الخارجي؟,9,2,in-situ.51,هو كانت الام المشغوله بتطبخ ايه في المطبخ الخارجي؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,cleft.33,مين الي كان الكاتب المثقف بيترجمه من الكتاب الكبار.,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,BVA.55,كل سياسي جاهز بيرشح نفسه عشان الانتخابات.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.11,أنا بحب الكيك مع الرئتين.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
هي المصورة تامبدعة بدرب نفسها؟,9,2,BVA.25,كل مصورة مبدعة بدرب نفسها على الزوايا.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,yn.86,هو كان الممثل المشهور بينافس الزميل في الاوسكار الاخير؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,incongruent.26,عربيات السباق تلقت العلم الي عليه الشط.,23,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1
,,2,Control.41,لما أنا كنت في المستشفى الجراح كلم الممرضة.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,BA.56,لما هو كان في البيت الكهربائي صلح النور.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,RA.11,المغنية المشهورة بتشجع نفسها قبل الاستعراض.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,in-situ.52,هو كان الراجل القوي بيساعد مين في مكان الحادثة؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
هي القائدة بتهمل المدير بعد الفشل؟,7,2,NP.40,كل قائدة مهتمه بتعاتب المدير بعد الفشل.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,cleft.18,ايه الي كان الحكم المرتشي غيره في البطوله العالميه؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,Control.11,لما أنا كنت في المطبخ الطباخة كلمت السواق.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,RA.86,السواق المشتت بيعاتب نفسه بعد الحادثة.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هو فك الحزام؟,7,2,congruent.41,هو فك الكرفتة الي حولين رقبته.,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
,,2,BA.26,لما هي كانت في الطيارة المضيفة جابت الأكل.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,yn.77,هو كان الولد الكسلان بيتابع كرتون على تلفزيون الصالة؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,BA.25,لما هي كانت في العرض المصممه عرضت التصاميم.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,cleft.24,مين الي كان الراجل المحترم بيحبه من بنات الجيران؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.25,عازف الؤرج عزف مع مغنين اللحاف.,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
هي الام بتحضر في البيت القديم؟,7,2,cleft.16,ايه الي كانت الام المرتبة بتحضر في البيت الجديد؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,BVA.54,كل موظف مركز بينتقد نفسه بعد المشروع.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,in-situ.49,هو كان الشخص العيان مستني مين في المستشفى الصغيرة؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.10,حطيت اسمي في البيبي.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,Control.40,لما أنا كنت في المعمل العالم علم المساعد.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,NP.70,كل باريستا محترف بيطور الموظفين عشان الزباين.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
هي الام ودعت الولاد؟,9,2,Control.10,لما أنا كنت في المدرسة الام ودعت الولاد.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,BVA.24,كل دكتورة تجميل بتجمل نفسها عشان التسويق.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,yn.85,هو كان المدرس الشديد بيهزء الطلاب في الصف الصبح؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,BA.55,لما هو كان في الطوارئ الجراح انقذ العجوز.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,NP.39,كل مستشاره متعمقة بتهلك الفريق عشان العميل.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
هو اشترة حاجة من محل الخضار؟,7,2,congruent.40,هو اشتراها من محل الحلويات.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,2,RA.85,الدكتور الحريص بيعقم نفسه قبل العمليات.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,yn.76,هو كانت المعلمة الذكية بتقرة الدروس في المكتبه الهادية؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,congruent.55,المحاضرة مفروض تكون حوالي ساعة واحدة.,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
هو المديرة الطموحة بترشح نفسها؟,9,2,RA.10,المديرة الطموحا بترشح نفسها عشان المركز.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,in-situ.50,هو كانت الست المستعجله بتشوف ايه في السوبرماركت الجديد؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,incongruent.24,الأم رضعت المولود غاز.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,yn.75,هو كان المدرب العطشان بيشرب ميه في ملعب الكوره؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,NP.69,كل غطاس قديم بيحمي التلامذة من الخطر.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,yn.84,هو كان الراجل البخيل يبفاصل الموظف في محل العطور؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,incongruent.09,اشترى سجادة مسحته من الحيطة للارض.,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
هي الدكتورة الجامعية بتعاين نفسها؟,9,2,RA.09,الدكتورة الجامعية بتعاين نفسها بعد المحاضرة.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,BA.54,لما هو كان في الاستوديو المنتج ضبط المشهد.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,NP.38,كل مديره مهتمه بتريح المسؤول بعد النجاح.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
هو البقال بيشتغل في محل كبير؟,7,2,cleft.15,ايه الي كان البقال العجوز بيبيعه في محلة الصغير؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,congruent.39,فريد حط الدودة على خطاف الصيد.,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
,,2,BVA.53,كل ولد غلطان بيسامح نفسه بعد العقاب.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,in-situ.47,هو كانت البنت التعبانة بتنادي مين في مسجد المحطه؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,Control.9,لما أنا كنت في البيت الشغالة شافت الحرامي.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,congruent.54,المدخن المتهور سبب حريقة في الغابة.,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
,,2,in-situ.48,هو كان الطالب الشاطر بيذاكر ايه في مكتبة الجامعة؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,RA.84,المدير المهموم بيهلك نفسه عشان النجاح.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,Control.39,لما أنا كنت في المطعم الشيف اكل الويتر.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
هو الام بتسامح نفسها؟,7,2,BVA.23,كل ام مقصره بتعاقب نفسها على التقصير.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,cleft.23,مين الي كان البيطري الشاطر عالجه من مرضة العيادة؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
هو الشغالة لعبت مع الاولاد؟,9,2,BA.24,لما هي كانت في الجنينة الشغالة لعبت الاولاد.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
هو عمر كتب جواب؟,9,2,incongruent.08,عمر كتبلها جواب ساندوتش.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,cleft.21,مين الي البلوجر الغيور فضحه في البوست الطويل؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,NP.68,كل مدرس مضغوط بيريح الطلاب بعد الامتحانات.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,BA.53,لما هو كان في المطار الطيار جهز الطيارة.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,RA.08,المسجونة الندمانة بتسامح نفسها بعد الخروج.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هو الخياطة فاصلت التاجر؟,9,2,Control.8,لما أنا كنت في السوق الخياطة فاصلت التاجر.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,yn.83,هو كانت العجوزة العصبية بتهزء الموظف في سوق القماش؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,BVA.22,كل طالبة مجتهدة بتكافئ نفسها بعد الحصة.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.23,السماد الزراعي بيقوي الخريطة.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,BVA.52,كل مغني مغرور بيحب نفسه في الاستعراض.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,in-situ.45,هو كان الحرامي المسجون سارئ مين من سكان الكمبوند؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,NP.37,كل ملكة مخلصة بتحسن الجيش عشان الشعب.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
هو المذيع بيظهر في الاذاعة المسائية؟,7,2,in-situ.46,هو كان المذيع اللبق بيسأل أيه على الاذاعة الصباحية؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,Control.38,لما أنا كنت في البيت الكهربائي حاسب الاب.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,RA.83,الطالب المتوتر بيطمن نفسه بعد المذاكرة.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,congruent.53,المركب عدت بسهولة من تحت الجسر.,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
,,2,cleft.14,ايه الي كانت الشيف المحبوبة طبخاه في البرنامج المباشر؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
هي المديرة كتبت الملاحظات؟,7,2,BA.23,لما هي كانت في الأجتماع السكرتيره كتبت الملاحظات.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,yn.74,هو كان الكهربائي الكويس بيصلح الانوار في محل الالكترونيات؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,congruent.38,الأب قطع الديك الرومي بسكينة.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,in-situ.44,هو كان الجراح الخبير بيعالج مين من الفريق الوطني؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,congruent.37,كل يوم اتنين الجنايني بيقص النجيلة.,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
,,2,NP.67,كل عجوز حكيم بيعلم الشباب من الحياة.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
